category,text,label,node_id,neighbour
Growing Up & Facts of Life,"Description: Grade 1-4Emily loves everything about Christmas, especially giving gifts. Her favorite kinds aren't those that can be wrapped up and put under the tree, but are the true treasures of kindness and consideration. She sets the table and makes special place cards for Christmas dinner, helps Dad put up the lights; she pushes a girl's wheelchair while waiting in line to see Santa and helps the little kids dress for a Christmas pageant. Her cheery do-gooder activities are conveyed perfectly via single- and double-page cartoon vignettes done in ink and watercolor. Emily's willingness to be helpful offers an outstanding lesson about the true spirit of Christmas, and Bjrkman's bright, engaging illustrations keep the lesson light and palatable.Lisa Falk, Los Angeles Public Library Copyright Reed Business Information, a division of Reed Elsevier Inc. All rights reserved.Cindy Post Senning, Ed.D., codirector of The Emily Post Institute, Inc., developed a training program for etiquette educators and conducts children's etiquette workshops across the U.S. and overseas. Cindy is the coauthor of all the Emily Post children's books, with her sister-in-law, Peggy Post.; Title: Emily's Christmas Gifts",2,2166,"[1795, 2167, 2168]"
Growing Up & Facts of Life,"Description: PreS-Gr 1Bear and his duck family return in this third installment, which features a sweet lesson about the virtues of foods that don't come in jam jars. Having never tried such perfect preserves, Bear is astonished at how delicious they are and vows never to eat anything else. He refuses to share, starts to sneak into the pantry at night, and generally begins to worry wise Mama Duck. She insists that her big bear have no more jam until he eats his vegetables. Bear's subsequent histrionics include lying prostrate, furry paw thrown across his face, convinced ""he would become seriously ill."" After a night of hunger pangs, Bear accepts the help of his clever siblings and makes a game of eating his peas, corn, and potatoes. Bear learns to enjoy his jam after a balanced meal and to share with his feathered family. Gavin's warm watercolor illustrations perfectly play up Bear's comical proportions in comparison with his duck family. VERDICT A sweet title that's perfect for storytime and sure to satisfy persistent parents and jam-loving kids.Jenna Boles, Greene County Public Library, Beavercreek, OHPraise for Bear Is Not Tired: Gavins watercolors offer humor and tenderness in equal supply, making this blended family irresistible. Publishers Weekly, starred review Warm and wonderful. Kirkus Reviews on Bear Is Not Tired; Title: Bear Likes Jam",2,16670,"[14991, 15005]"
Growing Up & Facts of Life,"Description: Alyssa Satin Capucilli is the author of the first story about Tulip and Rex, Tulip Loves Rex, as well as the bestselling Biscuit books and many other beloved children's books. She lives in a book-filled home in Hastings-on-Hudson, New York.; Title: Biscuit's First Sleepover",2,2193,"[636, 637, 639, 642, 651, 657, 658, 667, 674, 1031, 1393, 1470, 1480, 1595, 1600, 1798, 1876, 2188, 2190, 2192, 2195, 2217, 2279, 2280, 2285, 2451, 2555, 2556, 2558, 2563, 2576, 2584, 2605, 2613, 2692, 2835, 2836, 2842, 3124, 3139, 3224, 3396, 3410, 3443, 3446, 3449, 3606, 3926, 4075, 4257, 4361, 4369, 4746, 4862, 8608, 13591, 13920, 22122, 22443, 28884, 28891, 28900, 28906, 28908, 28923, 28959, 33821, 49217, 51595]"
Growing Up & Facts of Life,"Description: Jill Dunn is a lover of children&apos;s books, a teacher, an author and mother to Tyler and Lucy, her adorable and inspirational children. She resides on the Connecticut coast. As a family they are committed to living an &quot;as green as I can be&quot; lifestyle. Jill knows that she can&apos;t do it all but the little things add up and make a big difference. When she is not peeling dried breakfast cereal from every visible surface of her home, writing books or playing in mud puddles with Tyler or playing dress up with Lucy, she enjoys her job as a private tutor, going for walks and reading a good book. To learn more about Jill and &quot;Going Green&quot; visit her website at JillDunn.net ; Title: I Want to Go Green! But What Does That Mean?",2,43970,"[10337, 36382, 65458, 65658]"
Literature & Fiction,"Description: THEODOR SEUSS GEISELaka Dr. Seussis one of the most beloved childrens book authors of all time. From The Cat in the Hat to Oh, the Places Youll Go!, his iconic characters, stories, and art style have been a lasting influence on generations of children and adults. The books he wrote and illustrated under the name Dr. Seuss (and others that he wrote but did not illustrate, including some under the pseudonyms Theo. LeSieg and Rosetta Stone) have been translated into thirty languages. Hundreds of millions of copies have found their way into homes and hearts around the world. Dr. Seusss long list of awards includes Caldecott Honors for McElligots Pool, If I Ran the Zoo, and Bartholomew and the Oobleck, the Pulitzer Prize, and eight honorary doctorates. Works based on his original stories have won three Oscars, three Emmys, three Grammys, and a Peabody.From the Hardcover edition.; Title: Dr. Seuss's Sleep Softly Book (Dr. Seuss Nursery Collection)",0,14010,"[8598, 11904, 12595, 12689, 12711, 12886, 13085, 13107, 13152, 13189, 13347, 13468, 13636, 13643, 13707, 13792, 14103, 14166, 14488, 14632, 14671, 15068, 15075, 15096, 15109, 20880, 23749, 23817, 23881, 23943, 25962, 26194, 26845, 27779, 28867, 31239, 36544, 58220, 58276, 58299]"
"Activities, Crafts & Games","Description: Mark Rogalski is an illustrator born and raised in Philadelphia, Pennsylvania. He graduated from the University of the Arts in Philadelphia and has had various work experiences as a scenery designer, screen printer, comic book artist, editorial cartoonist, graphic designer, and art director. He lives in Wayne, PA with his wife, two daughters, and their cat. Dream Machines is his second children&#39;s book.; Title: Dream Machines",6,32012,[32007]
Growing Up & Facts of Life,"Description: This product page is for the first edition of Hey Warrior Kids! Put On Your Armor! and is available through third party sellers only. Please search for the newly released second edition of Hey Warrior Kids! Put On Your Armor!: Custom-fit, totally cool, radically styled - just for you! (Volume 1), ISBN1546518126.This second edition has the same great teaching, a new Armor of God Prayer for children, and coloring pages.It is sold directly through Amazon, print and kindle versions, at a fair price.; Title: Hey Warrior Kids! Put On Your Armor!",2,66424,[64158]
Growing Up & Facts of Life,"Description: A hilarious mix of silliness and mystery that will keep readers chuckling and turning pages . . . Another worthy addition to a must-have series for middle-grade readers. BooklistUnder Suspicion, A Friday Barnes Mystery:This second book in the Friday Barnes series is even funnier and quirkier than its predecessor. School Library JournalSpratt continues to hit just the right mix of dry humor and suspense. Her characterization of her protagonist shines . . . Readers know that, like Sherlock Holmes, Friday will solve every mystery; the books fun is in seeing how she does it . . . A cliffhanger ending will have readers drumming their fingers as they wait for the next episode. Kirkus ReviewsSpratts droll humor, often expressed through Fridays spacey friend Melanie, is the perfect complement to the offbeat mysteries Friday encounters . . . Give this to readers who like humor but also want more intelligent characters and jokes, as well as those who like quirky mysteries. BooklistGirl Detective, A Friday Barnes Mystery:With off-the-wall plot turns and small mysteries scattered throughout, this is the perfect choice for mystery fans with a silly sense of humor, and the cliff-hanger ending promises more sleuthing on the horizon. Gosiers black-and-white spot illustrations add to the charming atmosphere. A sheer delight. Booklist, starred reviewSpratts (the Nanny Piggins series) effortlessly funny narration will keep readers laughing from start to finish. Publishers Weekly, starred reviewQuirky, tongue-in-cheek . . . delightfully eccentric . . . A good choice for voracious readers who enjoy a blend of humor and mystery. School Library JournalSpratt begins this new series with a nifty, engaging protagonist who can keep readers laughing and help young geeks feel good about themselves . . . Delightful, highly logical, and well-informed fun. Kirkus ReviewsR.A. Spratt is an award-winning author and television writer. Her Nanny Piggins series went into nine best selling volumes in Australia. She lives in Bowral, Australia with her husband, two daughters and a puppy called Henry. Like Friday Barnes, R.A. enjoys wearing a silly hat.Phil Gosier is an independent art director and designer working in the Washington, D.C. area. His illustration and design clients include Kellogg's, the Discovery Channel, Marvel and DC Comics, and Macmillan. At Macmillan, Phil has worked on the Friday Barnes Mystery series and the picture book Snow Beast Comes to Play. He graduated from the University of Maryland and lives in suburban Maryland with his family.; Title: Big Trouble: A Friday Barnes Mystery (Friday Barnes Mysteries)",2,68203,"[6576, 10427, 10992, 11330, 11403, 11408, 15038, 23927, 31351, 45845, 45860, 55068, 58157, 68126, 68193, 68208, 68219, 68408, 70326, 75198]"
Animals,"Description: * ""A funny, suspenseful adventure that stretches the borders of readers' imaginations. A heartwarming and quirky cast of characters adds to the fun...Homer and Dog are a strange, silly, and lovable duo.""School Library Journal, starred review""[A] droll, satisfying sequel...There is plenty of rip-roaring fun here; fans will applaud Homer and Dog's return.""Kirkus Reviews""[Filled with] quirky side characters and over-the-top humor.""Booklist""[A] satisfying sequel...Fans will love Homer and Dog's return.""VOYASuzanne Selfors is the author of the Imaginary Veterinary series, the Smells Like Dog series, ""Fortune's Magic Farm,"" ""To Catch a Mermaid,"" and many other books. Rumor has it that she knows the real Dog but is keeping his identity a secret. A lifelong member of the Map of the Month Club, Suzanne hopes to launch an expedition and be the first person to discover the North Pole. With the help of Skylos, her loyal dog, she is currently traveling the world in search of her next story.; Title: Smells Like Treasure",1,10342,"[3512, 4208, 4226, 10294, 10356, 10852, 10898, 11143, 11197, 11397, 12789, 13690, 19310, 22883, 23002, 40466, 51796, 68460]"
Holidays & Celebrations,"Description: Sweet Pea is a bunny who lives in a quiet cozy hole by the stream.The story starts when Sweet Pea gets aunt Lennie's holiday newsletter and finds out that the aunt and her family are coming to Sweet Pea's for Christmas. Sweet Pea needs to prepare. Luckily, it's just December 1st and she has enough time to get everything ready for the holiday.But then, other family members write to say they are coming too. Sweet Pea must work hard and overcome some obstacles in order to make everything ready on time.The illustrations are whimsical and funny. They are full of little details for the young readers to discover on second or third reads.The combination of text and illustrations is very clever as some details of the story are told via illustrations only, making the read more interesting and challenging.There are some learning opportunities too. The numbers are typed in different color and font size, thus the reader can identify them easily.And then there is the seek and find section which will occupy curious little minds for hours. I also love the activities at the end, where the author shares with the readers Sweet's Pea ornaments ideas and recipes.Marcia Leiter loves Christmastime. She has done almost all the things Sweet Pea does in the story, except Sweet Pea has more guests. Marcia used to make story books for her family, friends, and children and is thrilled to now be publishing her Sweet Pea Tales. Marcia has studied writing, drawing, painting, graphic design and gardening. Bunnies make themselves at home in her yard, and mice occasionally scamper about in the attic. Between growing vegetables, photographing flowers and bugs, and reading all sorts of books, Marcia continues to write more Sweet Pea stories. More Sweet Pea Tales in the works are: Sweet Pea's Journey, Sweet Pea Gets a Job, Sweet Pea on the Rampage, Sweet Pea's Tea Party, String Bean to the Rescue!, String Bean Strikes Out and Sweet Pea for President.; Title: Sweet Pea's Christmas (Sweet Pea Tales) (Volume 2)",14,44794,[44795]
Growing Up & Facts of Life,"Description: Gifted at breathing life into a remote past, Caldecott Medalist McCully (Mirette on the High Wire) once again reaches into the grab bag of history-and unabashedly embroidered legend-emerging with this swashbuckling tale of Grania O'Malley, Ireland's famed lady pirate. Her larger-than-life career is chronicled here from birth in 1530 (her mother reputedly noted that the babe had ""the light of the sea in her eyes"") and early days sailing and marauding with her father, through marriage and childbirth (on the high seas of course), building and losing an empire (half a dozen castles), imprisonment and, finally, meeting her worthy contemporary, Elizabeth I of England, to whom she pleaded her case and won her bold gamble to return to the high seas. McCully writes with great flair, and her sweeping watercolors capitalize on the historical drama. Whether depicting the misty Irish seas or an exciting shipboard melee, her artwork bestows on Grania's life the big-screen effect it deserves. What a woman, what a tale. Hollywood, are you listening? Ages 4-8. Copyright 1995 Reed Business Information, Inc.Grade 2-5?This story of Irish swashbuckler Grania O'Malley is culled from both legend and history (an author's note provides clarification). McCully introduces a 16th-century heroine who will intrigue youngsters and who will offer educators an alternative to what is traditionally presented as a male ""occupation."" Grania's unique mixture of brains and brawn was revealed at an early age through her fluent Latin, her ability to outdance and outgamble any of the sailors, and through a courageous act that saved her father's life. Nothing deterred her. A day after her son was born at sea, Grania ""exchanged the babe for a blunderbuss...and burst onto the deck"" in the midst of a Turkish raid. At the pinnacle of her success, the fearless marauder met her match in an English governor, hired to subdue the Irish. The climax poses the pirate queen in a face-off with Queen Elizabeth I. Windswept hair, leaping figures, blurred outlines, and a liberal use of white highlights pack the paintings with motion and energy that propel the adventures. It is interesting to note that the title appears in the same year as Jane Yolen's The Ballad of the Pirate Queens (Harcourt, 1995). While the two books differ in specific subject, in literary form, and in artistic style, they certainly invite comparison and pairing. Brave students and teachers will want to read both.?Wendy Lukehart, Dauphin County Library, Harrisburg, PACopyright 1995 Reed Business Information, Inc.; Title: The Pirate Queen",2,15998,"[17649, 29120]"
Literature & Fiction,"Description: Walker Styles grew up reading kids&rsquo; books, so it makes sense that he&rsquo;s writing them now. And when he isn&rsquo;t writing books, he&rsquo;s out solving mysteries around the city of Manhattan, where he lives. Just the other day, he lost the book he was reading. Following all the clues, Walker deduced the couch ate it! (Well, the book was under the couch cushions. Still, mystery solved!).Ghosts and Goblins and Ninja, Oh My! ; Title: Ghosts and Goblins and Ninja, Oh My! (Rider Woofson)",0,55172,"[22576, 22772, 22877, 22883, 22885, 22905, 22927, 45922, 45962, 55085, 55136, 55187, 55454, 71791]"
Animals,"Description: PreS-Gr 1-Wondering when their youngster will become a ""real"" wolf, Sweet Little Wolf's furry parents send her to fetch dinner. As Red Riding Hood reads aloud while skipping through the woods to Grandma's house, Sweet Little Wolf scampers behind her. She loves pretty things, the color pink, and stories. Arriving at Grandma's house, she dresses in the old woman's pink robe and cap and climbs into bed. When Red Riding Hood checks on an odd-sounding grandmother, she is frightened by the young wolf and runs out, returning with a woodcutter. The two find Sweet Little Wolf sobbing, ""I want to listen to fairy tales."" In a further twist, Mortimer's compassionate Red Riding Hood writes a letter to the little wolf's parents explaining that their daughter doesn't want to eat girls and dreams of ""being a good, kind wolf."" In the saccharine ending, Mrs. Wolf tells Sweet Little Wolf that her parents love her just the way she is. The playful illustrations add much to the simplistic narrative. Pichon fills Grandma's house with dainty, homey furnishings. In an amusing scene, Sweet Little Wolf sits at the grandmother's dressing table spritzing herself with perfume. Read aloud with other versions of the story, this humorous take on the classic story offers material for comparison and contrast and comprehension lessons.-Lynn Vanca, Freelance Librarian, Akron, OH(c) Copyright 2013. Library Journals LLC, a wholly owned subsidiary of Media Source, Inc. No redistribution permitted.; Title: Red Riding Hood and the Sweet Little Wolf",1,63581,"[3205, 5413, 5446, 6748, 10279, 17658, 21475, 22561, 25267, 27523, 32456, 33326, 36866, 37989, 46876, 46912, 46919, 50200, 54097, 57823, 61915, 62465, 70508]"
Biographies,"Description: Lindsay McNatt is a teacher in Denver Public Schools. Authors of all the books in the Great Lives in Colorado History series are teachers, librarians, or administrators in Colorado schools.; Title: Kate Slaughterback: Legendary Rattlesnake Kate (Great Lives in Colorado History) (Great Lives in Colorado History / Personajes importantes del la historia de Colorado) (English and Spanish Edition)",17,40877,[40882]
Animals,"Description: The tall tale of Paul Bunyan is hilariously retold in graphic novel format, giving new life to the story of the biggest woodsmen who ever lived. In this retelling, Paul wears wagon wheels for shirt buttons, hires seven assistant woodsmen, all named Elmer, --Childrens Literature DatabaseClassic American tales are retold with energetic, cartoon depictions meant to emphasize the outrageous entertainment elements. Both books are summary compilations of many stories, stripped to their essence, and they feel a little short because of it, with --School Library JournalSince 1986, Martin Powell has been a freelance writer. He has written hundreds of stories, many of which have been published by Disney, Marvel, Tekno comix, Moonstone Books, and others. In 1989, Powell received an Eisner Award nomination for his graphic novel Scarlet in Gaslight. This award is one of the highest comic book honors.; Title: The Tall Tale of Paul Bunyan: The Graphic Novel (Graphic Spin)",1,50685,"[4250, 13512, 15290, 28995, 33985, 38890, 48531, 50528, 50643, 50650, 50669, 50675, 50693, 50723, 50821, 50870, 50917, 67832]"
Science Fiction & Fantasy,"Description: Young Queen Amidala had a lot on her mind. If she wasn't negotiating with shifty Neimoidians or dodging blasts from droids, she was trying to remember what her name was (is it Amidala or Padm&eacute; now!?) and which outfit she needed to be wearing. And all this at just 14 years old! Well, now we can see how she kept a cool head: the plucky teen queen has written a 16-part journal, in her own words, recounting the events surrounding her in Episode I, The Phantom Menace. (And just so you don't lose track, each entry includes a shot from the movie showing what she had on at the time.) Thanks to Jude Watson (Star Wars Science Adventures, Brides of Wildcat County) for helping Her Highness tell this exciting tale. (Ages 9 to 12) --Paul Hughes; Title: Queen Amidala (Star Wars Episode 1, Journal #2)",7,24452,"[17065, 17290, 24449, 24451, 24455]"
Growing Up & Facts of Life,"Description: PreS-Gr 1Drift is a snowman who was made early in the winter, with stick arms and five rocks to form his face. He envies other snowmen adorned with hats, scarves, mittens, and carrot noses. He is scorned and ridiculed by well-dressed snowmen who participate in group activities. Sadly, he is left to solitary pursuits. One day, children give him a hat, mittens, scarf, and a carrot nose, and Drift happily plays with them. But he later discovers that he has lost his hat and mittens. When a bunny creeps by at the onset of a snowstorm, Drift demonstrates his warm heart as he bundles the creature in his scarf and feeds him his carrot nose. Distinctive illustrations rendered in watercolor, acrylic, and Tombow pencil depict emotions, movement, and lots of engaging details. The fantastical story will generate thoughts and conversations about the value of appearance, group engagement, empathy, and generosity. VERDICT A perfect addition to seasonal picture book collections.Laura Scott, Farmington Community Library, MIBoth imaginative and appealing...a good, wintry read-aloud experience. (Booklist)Moving and memorable (Publishers Weekly)A perfect addition to seasonal picture book collections. (School Library Journal); Title: The Most Perfect Snowman",2,3982,"[1405, 1713, 2840, 2937, 2978, 4315, 4600, 5385, 6195, 6329, 6735, 6981, 9607, 14018, 14412, 15826, 15915, 16093, 16643, 17495, 19100, 20825, 22258, 22303, 23890, 31975, 33680, 35944, 36403, 36588, 44862, 45952, 47452, 50463, 51597, 51812, 52400, 52535, 52604, 52816, 53717, 54138, 55024, 56433, 58220, 62709, 63066, 63375, 67961, 68107, 68204, 68210, 68429, 68456, 70421]"
Literature & Fiction,"Description: Mary Brigid Barrett is an award-winning children's book author and illustrator. She is also president and executive director of the National Children's Book and Literacy Alliance, and editor of the NCBLA publication Our White House: Looking In, Looking Out. She lives in Massachusetts.; Title: Shoebox Sam",0,9055,"[2277, 5591, 10308, 60118, 68204]"
Science Fiction & Fantasy,"Description: Finley Aaron grew up reading books of all sorts and believes the best stories are in the ones in which things happen. And the best sorts of things to happen in books are the very things that so rarely happen in real life, for they christen the doldrums of our days with that spark of life that reminds us things can happen to us, too, if we are trained and ready when the adventures come to meet us. Finley likes to laugh, and doesnt mind at all if readers laugh while reading these books, for in fact they were written with an impish, barely-suppressed humor that peeks out and winks at odd moments. If youre paying attention youll spot them before they duck away.; Title: Dracul (Dragon Eye) (Volume 5)",7,57930,[57390]
Science Fiction & Fantasy,"Description: Trey King has been reading and writing kid's books since he was little. He currently lives in New York City, where he likes to ride his bike and play video games whenever he's not climbing a tree.; Title: Transformers Rescue Bots: Reusable Sticker Book",7,11466,"[10806, 10808, 10912, 10914, 10925, 10932, 11095, 11128, 11241, 11420, 11424, 11453, 11459, 11464, 11472, 11492]"
Humor,"Description: Charles M. Schulz's (1922-2000) Peanuts comic strip debuted in 1950 and went on to become the most widely read comic strip in the world, with an audience of 355 million people in 75 countries. It ran in 2,600 newspapers and was published in 21 languages.; Title: Peanuts: Be Joyful: Peanuts Wisdom to Carry You Through (Peanuts (Running Press))",3,32043,"[32029, 32049, 32058, 32082, 45326, 52183, 52185, 52193, 52229, 52247, 54844, 54861, 54927, 55145, 55384, 58462, 58489]"
Geography & Cultures,Description: Elaine Landau is the author of several nonfiction books for children.; Title: Australia and New Zealand (True Books: Geography: Countries),11,20391,[]
Science Fiction & Fantasy,"Description: Though Sky Castle is the first book for Minnesota resident Sandra Hanken, shes no stranger to the world of children. She has been an elementary school teacher, crisis shelter worker, parenting educator, and is currently a family social worker.For many years, Sandra aspired to write ""a book that would encourage their belief in themselves and their abilities."" One January night, she awoke with the words, ""Lets build a castle in the sky. Well build a castle you and I."" When the rest the poem came a few days later, she knew that Jody Bergsma would be the perfect choice to illustrate her story.Surrounded by woods and wildlife, Sandra and her husband live in their country home near the town of Chisholm, Minnesota. They have two grown children.When she received the Sky Castle poem, Jody Bergsma immediately knew she wanted to illustrate it. ""Making dreams come true is a recurring theme in my paintings,"" she says. Jody began her artistic career at the age of three after her mother suggested she draw her nightmares. Soon she discovered that monsters drawn in pink and green crayon were not so scary.By her mid-teens, Jody was selling her fanciful works of art to an appreciative public. Now, three decades later Jodys original paintings, limited edition prints, and artistic clothing and gift items are sold internationally in gift stores and galleries.; Title: Sky Castle (Jody Bergsma Collection)",7,42421,"[42420, 42422, 42426, 43096]"
"Science, Nature & How It Works","Description: Lindsay is a graduate of the College of Education at Grand Valley State University. She is a Michigan native with a love of Petoskey Stones and a desire to teach her students about the great state of Michigan and all of its beauty.; Title: The Life Of Me, Petoskey Pete: With Petoskey Stone Learning Activities",15,51126,[63135]
"Activities, Crafts & Games","Description: By seeing the world through a child's eyes, award-winning author Jane Bull creates fresh, original, and energetic designs that inspire children to get crafty. Jane has been involved in an enormous range of adult and children activity books including bestsellers Make It! and Made By Me. Jane lives in London with her husband and three children.; Title: Christmas: Ultimate Sticker and Activity Collection (ULTIMATE STICKER COLLECTIONS)",6,31078,"[53246, 53408]"
Literature & Fiction,"Description: Gr 4-6-In the newest addition to this series, Erdrich continues her excellent storytelling relating more adventures of a small clan of Ojibwe in the 1860s. Eight-year-old Makoons, or Little Bear, recovers from his heartsick-induced illness (as described in Chickadee [HarperCollins, 2012]) and dreams a vision full of joy and sorrow. Makoons and his twin, Chickadee, travel with their family from western Minnesota to the Dakota Territory in search of ""the generous ones""-buffalo. The two boys are full of mischief, inseparable as they hunt, explore, and grow. They are also a great help to their family as they call the buffalo when the adults begin to despair at having a successful hunt. Information about hunting, packing, foraging, and preparing food is incredibly detailed, but in no way tedious. The family work together tirelessly, knowing their survival depends on it. Ojibwe culture, language, and customs are interwoven throughout. Character development is a great strength in Erdrich's writing; she has a knack for creating humorous and endearing characters, and this story is no exception. Pencil drawings throughout, especially those of Makoons learning to ride a horse and hunt, help readers visualize the narrative. As the plot progresses, Makoons changes in a surprising way, bringing the heartbreaking fulfillment of his dream. This beautiful novel is quick moving and deeply affecting. VERDICT Readers will thoroughly enjoy following Makoons and learning about Ojibwe life.-Lisa Crandall, formerly at the Capital Area District Library, Holt, MI(c) Copyright 2011. Library Journals LLC, a wholly owned subsidiary of Media Source, Inc. No redistribution permitted.Erdrich continues her excellent storytelling. She has a knack for creating humorous and endearing characters. This beautiful novel is quick moving and deeply affecting. Readers will thoroughly enjoy following Makoons and learning about Ojibwe life. (School Library Journal (starred review)) Warm intergenerational moments abound. Erdrich provides fascinating information about Ojibwe daily life. Readers will be enriched by Erdrichs finely crafted corrective to the Eurocentric dominant narrative of Americas past. (Horn Book (starred review))Erdrichs simple text and delicate pencil illustrations provide a detailed, honest portrait of Plains life. A warm and welcome addition to the unfolding saga of a 19th-century Ojibwe family. (Kirkus Reviews)Erdrichs direct narrative voice brings readers right into Makoonss world. A new addition to the Birchbark House saga, launched in 1999, is always an anticipated event. (ALA Booklist)PRAISE FOR CHICKADEE: A beautifully evolving story of an indigenous American family. (Kirkus Reviews (starred review))Readers will absorb the history lesson almost by osmosis; their full attention will be riveted on the story. Every detail anticipates readers interest. (The Horn Book)Erdrichs storytelling is masterful. Readers will be more than happy to welcome little Chickadee into their hearts. (School Library Journal (starred review))In the fourth book in Erdrichs award-winning Birchbark House series, the focus moves to a new generation. As always, the focus is on the way-of-life details as much as the adventure. Most affecting are the descriptions of Makoons loneliness without his brother. (ALA Booklist)The pleasures of reading the series are not unlike those of reading Laura Ingalls Wilder: Discovering an earlier time in our country through stories of the daily lives of children. (Newsday.com)PRAISE FOR THE PORCUPINE YEAR: Based on Erdrichs own family history, the mischievous celebration will move readers, and so will the anger and sadness. What is left unspoken is as powerful as the story told. (Booklist (starred review)); Title: Makoons (Birchbark House)",0,1584,"[1218, 1224, 1243, 1656, 3512, 4121, 4129, 5330, 5674, 6905, 10271, 11562, 16760, 20899, 21391, 22831, 27009, 27084, 32518, 33490, 33776, 34702, 34707, 41786, 41960, 42513, 45374, 45642, 48585, 52485, 52899, 52909, 55106, 59510, 59794, 59897, 65114, 65174, 67291, 68077, 68115, 68186, 68219, 70685, 70686, 72272, 72864, 73082, 73309, 73874, 74319, 74563, 75197]"
Geography & Cultures,"Description: Apt to start conversations which are less than comfortable. Apt to raise consciousness, and awareness. Well worth reading as a social studies companion, or for entertainment, and guaranteed to open up real conversation on what to do and how to be in the consumer sense. (Tanita Davis Finding Wonderland 2014-04-04)Artfully blending psychological insights with global politics and business ethics, Stewart demonstrates the interconnectedness of the global economy with elegant prose and page-turning cliffhangers. (Karen Doerksen Readerly, National Reading Campaign 2014-03-13)The patient reader is rewarded with a philosophical ending as Stewart masterfully weaves all the threads together to form a common tale of resilience, courage, and hope. (Didier Gondola Africa Access Review 2014-06-14)In this compelling story of injustice, the lives of three 15-year-old girls on three continents are wound together with the issue of how cell phones are made.... The main characters of Laiping, Sylvie and Fiona are all fascinating and realistic... Secondary characters, like Kai, the workers' rights advocate, Fiona's father and Laiping's friend Fen, are compelling in their own way and provide depth to the stories... The dialogue is particularly well done with the voice of each girl coming through clearly.... The message that an ordinary teen like Fiona can use the Internet and her father to influence world events will not be lost on the intended reader. The themes of sexual assault, worker's rights, war, bullying and refugee life will resonate with both boys and girls. Recommended. (Joan Marshall CM Reviews 2014-05-09)Stewart has done an excellent job in presenting the stories of the three girls in a way that the reader will learn about and hopefully seek more info to act on issues presented in this book... will appeal to people interested in worldwide social justice issues. (Alison Edwards Resource Links)Elizabeth Stewart writes for film, television, and the internet. Her novel, The Lynching of Louie Sam, received much acclaim, including the International Reading Association's Notable Books for a Global Society 2013 award. She lives in Vancouver, British Columbia.; Title: Blue Gold",11,59594,"[7497, 13036, 23101, 41813]"
"Arts, Music & Photography","Description: ""I'm a little white duck sitting in the water, a little white duck doing what he oughter."" Children have sung this silly song written by Walt Whippo and Bernard Zaritzky for half a century. Performers from Burl Ives to Danny Kaye to Raffi have recorded it over the years. And now, for the first time, the classic sing-along song about the duck that ""quack, quack, quacks,"" the frog that ""glug, glug, glugs,"" and the bug that ""bzz, buzz, bzz's"" has made its way into picture-book format. Joan Paley's gorgeous collages are full of vivacious color and three-dimensional pizzazz. Bold, brilliant greens and blues dominate, drawing the reader deeper and deeper into the happy little world of these water critters--happy, that is, until the little red snake comes along and scares off the duck and frog and eats the bug! But he's still glad to be ""a little red snake playing in the water,"" so all's well that ends well. To soften the blow of the untimely demise of the little black bug, all four of the characters (duck, frog, bug, snake), plus the guitar-strumming mouse narrator, take a bow on the last page, so sensitive young readers will know it's all just play-acting. Musical notation is included. (Ages 2 to 7) --Emilie CoulterWhether readers were first introduced to this classic 1950 kids' song by Danny Kaye, Burl Ives or Raffi, Paley's (What's That Sound, Woolly Bear?) full-bleed, double-spread collages will bring it vividly to life all over again (those who are making a first acquaintance will find the music included). Paley stages the song as a play. As a guitar-playing mouse narrates, a duck, a frog and a black bug are successively introduced as happily ""doing what [they] oughter... in the water."" Then along comes a little red snake who clears the room, so to speak, by scaring the duck and frog and eating the bug, leaving the song to conclude, ""Boo! Hoo! Hoo!"" But the book itself ends on an up beat, with the bug, along with the rest of the cast, taking a bow as the animal audience clamors, ""Bravo."" Working with cut paper, crayon, pastel and washes of watercolor, Paley creates spread after spread of bold, dramatically cropped tableaux; her strong, graphic lines and compositions are handsomely tempered by the rich, aquatic-inspired palette. Her frog is an especially appealing creation, gleefully stretching his spotted emerald body across the length of the page, and registering expressions that range from languor to alarm. Luminous and full of movement, this art will demand repeated viewings. Ages 4-8. (Apr.) Copyright 2000 Reed Business Information, Inc.; Title: Little White Duck",13,10314,[6071]
Science Fiction & Fantasy,"Description: ""Echoes of The Wizard of Oz and Planet of the Apes."" -- New York Times Book Review, Editor's ChoiceJon Buller and Susan Schade are a husband-and-wife team who have worked together on many books for children. Jon does the illustrating and Susan writes the stories. They live in Old Lyme, Connnecticut.; Title: Simon's Dream (The Fog Mound)",7,28427,"[11408, 28429, 65146]"
