category,text,label,node_id,neighbour
Literature & Fiction,"Description: Monica G. Wood, veteran communications and crisis management expert, is founder of Hiz Temple, LLC. Through the development of wearable items, workshops and inspiring messages, Hiz Temple encourages spiritual enrichment, self-respect and expressions of a bold love for God. Hiz Temple is not just a statement or a brand, it is a declaration and affirmation that we belong to God. What Does Love Look Like?, is the second in a series of books created to help young girls and boys see value, good and beauty in all things.; Title: What Does Love Look Like?",0,28816,[28778]
Animals,"Description: &#8220;The tone of the whole adventure is buoyant, and the ecological complexities that constitute its theme are so neatly reflected in the plot that the scientific search for Cock Robin&#8217;s murderer has an edge-of-the-chair excitement.&#8221; (Kirkus Reviews (starred review))Jean Craighead George wrote over one hundred books for children and young adults. Her novel Julie of the Wolves won the Newbery Medal in 1973, and she received a 1960 Newbery Honor for My Side of the Mountain. She continued to write acclaimed picture books that celebrate the natural world. Her other books with Wendell Minor include The Wolves Are Back; Luck; Everglades; Arctic Son; Morning, Noon, and Night; and Galapagos George.; Title: Who Really Killed Cock Robin? (Rise and Shine)",1,4416,"[4421, 4441, 4449, 4589, 4593, 5708, 25043, 27020]"
Animals,"Description: Roger Priddy's passion for educating children through fun, informative and engaging books has led him to create some of publishing's most enduring and successful non-fiction early learning books. Roger lives in London with his wife and four children, who have been the inspiration behind many of his best publishing ideas.; Title: Smart Kids: Predators: The World's Deadliest Hunters",1,9842,"[1997, 2023, 2227, 2466, 2565, 4013, 4656, 5350, 5384, 5529, 5554, 5979, 7174, 7302, 7479, 9721, 9737, 9756, 9813, 9856, 9860, 9877, 9880, 9969, 9997, 9998, 10027, 11415, 12604, 13977, 15600, 15613, 15741, 17700, 17867, 18326, 20180, 20955, 24879, 27263, 31135, 38306, 39446, 41364, 46876, 47592, 49524, 49589, 49598, 49608, 49632, 49637, 49667, 49677, 49683, 49691, 49735, 49786, 49811, 49836, 49944, 49980, 50051, 53301, 60219, 76194]"
Literature & Fiction,"Description: In 1942, the launch ofLittle Golden Booksrevolutionized childrens book publishing by making high-quality picture books available at affordable prices. More than 60 years later, many of the original Golden Book titles are still wildly popular, with The Poky Little Puppy topping the list of ten bestselling childrens books of all time.Golden Books backlist is teeming with classics such as Dorothy Kunhardts Pat the Bunny, and features the stories and artwork of childrens book legends Mary Blair, Margaret Wise Brown, Richard Scarry, Eloise Wilkins, Garth Williams, and many more.Today, the Golden Books imprint includes an array of storybooks, novelty books, and coloring and activity books featuring all of the most popular licenses, including Disney, Nickelodeon, Barbie, Thomas &amp; Friends, The Cat in the Hat, Sesame Street, Marvel Super Heroes, and DC Super Friends. Golden Bookscontinues to reissue the best of its backlist in a variety of formats, including ebooks and apps, as well as bringing out brand-new books in these evolving new formats.; Title: Tons of Fun with Thomas (Thomas &amp; Friends)",0,45343,"[8627, 8720, 12782, 13122, 13751, 13806, 14095, 19514, 19565, 23815, 26558, 58083]"
Literature & Fiction,"Description: Penguin Young Readers unite the best authors, illustrators, and brands from the Penguin Young Readers Group under one umbrella to engage all levels of early readers, from emergent all the way to fluent. With an easy numbered leveling system and the Guided Reading leveling system, these books allow educators, parents, and kids to quickly find the perfect book for any developing reader.; Title: Jump and Run (Read With Dick and Jane)",0,18555,"[1415, 2282, 3230, 3849, 3971, 4100, 4361, 4829, 8199, 8345, 12896, 13094, 13537, 13986, 14664, 16694, 16819, 17669, 18428, 18530, 18535, 18539, 18540, 18542, 18543, 18545, 18552, 18568, 18570, 18577, 18586, 18592, 18611, 18896, 18953, 18971, 19000, 19005, 19010, 19014, 19018, 19036, 19076, 19116, 19204, 19236, 20300, 26295, 41601, 45344, 55706, 56627, 58150, 61913, 63660, 76858]"
Growing Up & Facts of Life,"Description: Gr 46Ernestine is determined to bring on the zombie apocalypse. She visits a neighboring graveyard with her younger stepbrother and partner in crime, Charleston, in an attempt to raise the dead. After a possible zombie sighting, Ernestine rushes back to her home where she lives with her artist/caretaker parents in the MacGillicuddie House for Retired Artists, Both Performing and Otherwise where a wild party is underway. The converted apartment house is filled with eccentric and colorful residents, presided over by the glamorous, kooky, art-loving, and incredibly wealthy Mrs. MacGillicuddie. The party reaches a raucous climax when a giant chandelier crashes down from the ceiling, practically squashing Mrs. M. More incidents prove that foul play is certainly involved. Are there really zombies afoot, and what is it about them that has the precocious, capable, and imaginative Ernestine so intrigued? All of these answers are eventually revealed, although one dangling loose end will draw readers into a potential sequel. Debut author Wyatt offers a plot-driven, humorous mystery that will keep kids turning pages. The diverse and intriguing cast of characters allows for multiple suspects, red herrings, and a surprise twist ending. Themes include the importance of community and family, the value of the older generation, the narcissistic nature of social media, and overcoming hurt from the past. VERDICT A traditional mystery filled with creepy zombie bits and laugh-out-loud funny moments make for a winning combination. A strong choice for most collections.Kate Nafz, Fair Lawn Public LibraryPraise for Ernestine, Catastrophe Queen:""Harriet the Spy meets Coraline...Wyatt has created a bright, determined, and emotionally complex protagonist to join the illustrious roster of young mystery-solvers and monster-slayers...A heroine to warm the heart and a mystery to chill the blood.""Kirkus; Title: Ernestine, Catastrophe Queen",2,11542,"[3793, 4119, 4259, 4327, 4330, 4347, 9639, 10521, 11049, 11091, 11112, 11233, 11234, 11292, 11296, 11298, 11299, 11301, 11308, 11312, 11418, 11510, 11511, 11555, 11573, 16906, 22883, 42672, 55170, 74967, 75000]"
Classics,"Description: This sophisticated collaboration from the creators of Pish, Posh Said Hieronymus Bosch reinvents a magical tale that is perhaps best known to young readers from Walt Disney's Fantasia. Willard's vivid rhyming text conjures up a fantasy world ruled by old Tottibo, a magician who ""stood so tall his very shadow chilled them all."" Red-haired Sylvia volunteers to be his new assistant and takes on the task of clothing every one of his creatures. From ""bibs well-matched for baby dragons newly hatched"" to ""cloaks to clothe the lesser things,"" Sylvia has a daunting list of garments to sew, and can hardly be blamed for calling on a little magic to speed things up. However, when the newly enlivened sewing machine bares a set of gleaming steel teeth and takes to the air, magical mayhem ensues. The glee-filled text speeds along to a pleasing conclusion, stopping only to challenge the reader with an interesting word choice or image (""a famished stretch of sky""). Distilling the frenzied energy of the text, the Dillons' majestic artwork captures the story's essence and, with its quiet sheen, invokes the timelessness of fairy tales. All ages. Copyright 1993 Reed Business Information, Inc.Ages 6-10. The old story of the powerful magician and the awkward apprentice who messes with the magic has been told again and again from ancient Greece to Goethe to Disney's Fantasia. In this version for the 1990s, the apprentice-hero is a confident young woman. With long red hair, checked trousers, and high-heeled clogs, Sylvia comes riding up to the sorcerer's mountain on an old-fashioned large-wheeled bike. As in her 1982 Newbery Medal-winning A Visit to William Blake's Inn, Willard tells her story in lively rhyme that jumps with the unexpected. The Dillons' full-page watercolors, exquisitely drawn in meticulous detail, show domestic uproar just about to burst out of the tight gold frames. In fact, there are a few tiny spot illustrations outside the frame on each page. The sorcerer's house has 57 doors and ""knockers made of gnashing teeth""; there are eyes everywhere, and his creatures are neurotic, brooding, sinister, and clownish. Words and pictures work together perfectly to make us see that chaos is ""very near""; everything is in a state of transformation. The more you look, the more shapes change and slither and leap out as something different. The best scene of all shows the sorcerer ordering the dishes to wash each other (""The spoons leapt up and scrubbed the plates""). He's in control. In contrast, when Sylvia's task is to make clothes for all the creatures, she can't control anything. She's overwhelmed; even the scissors try to bite her hand. In desperation, she pours the sorcerer's potion on the sewing machine--and creates the wildest nightmare. The machine reveals its monstrous teeth: it bursts from the house and hems the trees; it stitches the mountains, snips the moon, bites the sun, until the sorcerer returns and order is restored. In a lovely last line, Willard gives the old cautionary tale a moral for today: Sylvia has learned to turn ""failures into fairy tales."" Hazel Rochman; Title: The Sorcerer's Apprentice",8,24393,"[834, 7626, 7796, 7821, 10768, 11673, 24411]"
Growing Up & Facts of Life,"Description: Paralleling the planting of a garden in the fall and its blooming is the growth of a young girl and all the milestones that happen between fall and spring. Diesen never makes the comparison overt, which makes this book all the more delightful . . . The seemingly watercolor illustrations capture both the family members love for one another and the beauty of the natural world. A lovely way of looking back on the year with a child who may not realize he or she has bloomed. Kirkus Reviews, starred review""Diesens tender text captures whimsical moments during the seasons . . . Lundquists warm and welcoming familial scenes, rendered in freewheeling brushstrokes of pastel tones, culminate in a lovely two-page spread depicting the progressive growth of the bulbs over the course of the year, followed by a burst of bright flowers when they finally bloom . . . This sunny paean to growth, both of the girl and the bed of flowers, is a heartwarming pick for a springtime read-aloud."" BooklistThe delicate watercolors enhance this simple narrative and clearly illustrate the love between the girl and her mother . . . Moms especially will find this tale about the passage of time most heartwarming. School Library JournalIn an uplifting story about growth, change, and a mothers love, Diesen draws a gentle parallel between the growth of bulbs . . . and way the daughter has herself developed. Diesens understated, verselike text speaks to the beauty of everyday moments, while Lundquists airy images depict the years milestones with tenderness. Publishers WeeklyDeborah Diesen is the author of the New York Times bestselling Pout-Pout Fish series, illustrated by Dan Hanna. She lives in Michigan with her family.Mary Lundquist is the author and illustrator of Cat &amp; Bunny. She graduated with a B.F.A. from Massachusetts College of Art and Design and now lives in Los Angeles, California, with her husband and son.; Title: Bloom: An Ode to Spring",2,11940,"[3773, 5366, 7361, 11929, 11945, 11974, 11979, 11988, 12292, 12380, 22365, 24132, 31365, 40737, 45727, 48558, 49635, 51224, 52410, 56396, 62399, 62415, 63242, 63379, 63395, 65108, 68467, 69516, 75544]"
Literature & Fiction,"Description: Clive Staples Lewis (1898-1963) was one of the intellectual giants of the twentieth century and arguably one of the most influential writers of his day. He was a Fellow and Tutor in English Literature at Oxford University until 1954, when he was unanimously elected to the Chair of Medieval and Renaissance Literature at Cambridge University, a position he held until his retirement. He wrote more than thirty books, allowing him to reach a vast audience, and his works continue to attract thousands of new readers every year. His most distinguished and popular accomplishments include Out of the Silent Planet, The Great Divorce, The Screwtape Letters, and the universally acknowledged classics The Chronicles of Narnia. To date, the Narnia books have sold over 100 million copies and have been transformed into three major motion pictures.Clive Staples Lewis (1898-1963) fue uno de los intelectuales ms importantes del siglo veinte y podra decirse que fue el escritor cristiano ms influyente de su tiempo. Fue profesor particular de literatura inglesa y miembro de la junta de gobierno en la Universidad Oxford hasta 1954, cuando fue nombrado profesor de literatura medieval y renacentista en la Universidad Cambridge, cargo que desempe hasta que se jubil. Sus contribuciones a la crtica literaria, literatura infantil, literatura fantstica y teologa popular le trajeron fama y aclamacin a nivel internacional. C. S. Lewis escribi ms de treinta libros, lo cual le permiti alcanzar una enorme audiencia, y sus obras an atraen a miles de nuevos lectores cada ao. Sus ms distinguidas y populares obras incluyen Las Crnicas de Narnia, Los Cuatro Amores, Cartas del Diablo a Su Sobrino y Mero Cristianismo.; Title: Prince Caspian CD (Chronicles of Narnia)",0,3713,"[2376, 2385, 3756, 3792, 5238, 5995, 8375, 30092, 48950, 67064]"
Growing Up & Facts of Life,"Description: Gr 3-5-Veronique Vo, nine, yearns for her familiar country home in Normandy after she moves with her family and nanny/housemaid to Paris. Anxiety about starting a new school, making friends, and navigating a strange city is exacerbated when her mother rashly fires Francine and Vero is left in the care of her 12-year-old brother, Philippe, the ""Great Scholar."" Episodic chapters offer humorous situations while furthering the plot, which revolves around the difficulties of life without the nanny and how to get her back. One particularly droll incident involves Mr. Vo's scientific approach to cooking. After several unsuccessful ""trials,"" he resorts to using toothpaste to prepare mayonnaise for the family dinner-with minty results. In other chapters, Vero worries that she has inadvertently poisoned her new friend, trains a pet snail, and fashions her mother's favorite shirt into a doll's dress. Philippe resents being burdened with the care of his little sister and alternately ignores or mocks her. The siblings finally unite with a successful plan to get Francine back. While McDaniels's frequent (two per chapter), detailed pen-and-ink drawings are occasionally amusing, Vero appears disproportionately small in some pictures, and the children are portrayed as mop-headed poppets. Nevertheless, this entertaining read offers children a glimpse into the life of a Parisian schoolchild; a strict, but loving family; and the ups and downs of sibling relationships.Barbara Auerbach, New York City Public SchoolsCopyright 2001 Cahners Business Information, Inc.; Title: Vero and Philippe",2,38643,"[7174, 41993]"
Literature & Fiction,Description: Praise for Spirit Riding Free: The Adventure Begins:; Title: Spirit Riding Free: The Adventure Begins (Dreamworks Spirit Riding Free),0,11566,"[10121, 11560, 13877, 14540, 17108, 20922, 21101, 45377, 52213, 52220, 53473]"
Education & Reference,"Description: Philip Giordano was born in Italy, and now lives in Tokyo, Japan. His work has appeared in magazines, children's books, animation, and toy design. In 2010, he won the illustration prize at the Bologna Children's Book Fair.; Title: Fold-a-Flap: Opposites",12,75909,"[16741, 23943, 52566, 61010, 71066, 75895, 75900]"
Education & Reference,"Description: It is a valuable reference for school or home, and a lot more fun than the synonym finder in any word processing program. 2004, Kingfisher/Houghton Mifflin, Ages 5 to 8. Children's Literature George Beal has written several books about language for children including The Illustrated Children's Thesaurus, as well as the Kingfisher Book of Words and the Kingfisher First Thesaurus.; Title: My First Thesaurus (Kingfisher First Reference)",12,30637,"[8292, 34119, 53421]"
Sports & Outdoors,"Description: ''Let's Play Tennis!'' is a wonderful book for children and parents alike. Author Patricia Egart captures the spirit and joy of the game in a beautifully illustrated book. The book has appeal to players of all ages and manages to teach the game of tennis without being boring. From an instructor's viewpoint, skills are presented in one or two easy to apply steps. So often, instructors get caught up with all the knowledge they possess and almost overwhelm beginning players. Not this author; the book makes readers feel like they can easily learn to play tennis and the joy of the game is much more important than mastery of technique. It is a book written by an author who really knows kids!'' -- ROBERT PANGRAZI, Professor Emeritus, Arizona State University''Patty Egart has come up with just the right formula -- not too much information and not too little -- for introducing tennis to very young players. Now kids and their parents have a guide for equipment, rules, and fundamentals that is easy to read, colorful, and fun. Those who teach tennis, those who want their children to play, and tennis organizations would make a wise investment by getting their players started with Let's Play Tennis.'' ---- JIM BROWN, Author, Tennis: Steps to Success, and Sports Talent: How to Identify and Develop Outstanding Athletes Andy Ace takes parents and kids on a fun-filled journey from the sporting goods department to the courts to learn the strokes and some tips for practicing. The journey ends with the story of an exciting match with Danny Deuce! Full-color illustrations are included with easy to follow descriptions to help players of all ages get out on the courts and playing tennis quickly. Andy wrote this book to help his mom and dad, his sister Alley, and her friends Chip and Lucy to get out on the courts and play tennis. In it, you will learn about the game of tennis, including things like: what equipment you will need how to make the court smaller for beginners how to hold the racquet how to warm up how to move your feet how to serve and hit all the strokes He has included his favorite games and drills which parents and kids can do together. You will learn about tennis etiquette and sportsmanship. You also will learn about match play as you follow me through an exciting match with Danny Deuce.; Title: Let's Play Tennis! A Guide for Parents and Kids by Andy Ace",21,43691,[24684]
Education & Reference,Description: This was very helpful to help our daughter with her homework; Title: Algebra 1/2: An Incremental Development Teachers Edition,12,42570,"[5238, 42569, 60933, 60935, 60938]"
"Arts, Music & Photography","Description: PreSchool-Grade 2-Signor Poochini lives with his master in a large city. By day, he is Jack, an ordinary dog, but by night, he is the Great Poochini-the famous canine opera star. But trouble occurs on the evening of the premiere of Dog Giovanni. Poochini, who has the starring role, is locked inside his house when his master leaves for the night. When a cat burglar breaks in, the dog frightens him away, jumps out the window, and makes it onstage just in time. While it is doubtful that a picture-book audience will get all of the wordplay that is at the core of the story (""Dog Perignon,"" ""Maestro Pawvarotti,"" ""Muttropolitan Opera House""), they will be able to appreciate some of the puns. (""Dog-gone-it!"" howls Poochini when he realizes he's trapped at home.) Likewise, phrases like the ""nefarious prowler"" and ""voluminous cloak"" may trip up some independent readers. However, children will enjoy the drama of the story, the ostentatious pooch, and the amusing and detailed full-color illustrations. Mary Jane Auch's Bantam of the Opera (Holiday, 1997) and Arnold Sundgaard's The Bear Who Loved Puccini (Philomel, 1992; o.p.) are similar stories enjoyed by young children.Carolyn Stacey, Jefferson County Public Library, Golden, CO Copyright 1999 Reed Business Information, Inc.By day, he's Jack, a regular dog who lives in the city. By night, he's Signor Poochini, the great canine lyric opera singer. Tonight is the premiere of Dog Giovanni and he will be singing, until he realizes his usual escape route-the window-is locked! Our hero manages to find a way out and thwart a burglar at the same time. He makes it to the show with only seconds to spare. Writer and illustrator Gary Clement offers a sophisticated setting for a pun-filled, fun-filled tale.Reviewed by Ann and Don Oldenburg, Parents' Choice 2000 -- From Parents' Choice; Title: The Great Poochini",13,41739,"[22968, 24937]"
Growing Up & Facts of Life,"Description: ''Like too many of us these days, Henry's diet consists mostly of sugar, candy, and plenty of unhealthy foods. When he takes to heart the gym teacher's story about the knight Sir Henry the Great, Henry, his teachers, and his family are in for an unexpected change. Mary Bleckwehl and Brian Barber have combined for another great picture book. A great lesson for all of us and I love the upside-down cupcake lights!'' -- Amy Commers, Youth Services Librarian, South St. Paul Public Library, South St. Paul, MN''I think it is so funny how the teachers are eating junk food too but then Henry comes to the rescue! I eat junk food sometimes too but am lucky my teeth don't fall out. Well-maybe they could! In this book, kids learn to not eat a lot of junk food because it can make you sick.'' -- Jacob Ruesgen, age six, Trempealeau, WI''I would recommend this book to a friend because I thought it was funny. Kids that only eat candy should read the book so that they wouldn't just eat candy.'' -- Halle Piehl, age eight, Carpentersville, IL''Bleckwehl's Henry is at it again. This time, he'll be an inspiration to kids everywhere who would rather eat french fries than broccoli and corn of the candy variety. When Henry can't keep up in gym class, he learns that food is fuel and he devises a rescue plan for his family and friends to save them from energy-robbing unhealthy snacks. Sir Henry to the rescue!'' -- Lin Salisbury, Community Relations Manager, Barnes &amp; Noble at the Galleria, Edina, MN''Henry is a lot like me. My tummy sounds like a cow in the morning and I'd rather eat a whole plate of french fries than broccoli.'' -- --Daniel Quist, age fiveHenry! You're Hungry Again? is a recipient of the prestigious Mom's Choice Award. The Mom's Choice Awards honors excellence in family-friendly media, products and services. An esteemed panel of judges includes education, media and other experts as well as parents, children, librarians, performing artists, producers, medical and business professionals, authors, scientists and others. A sampling of the panel members includes: Dr. Twila C. Liggett, Eleven-time Emmy-winner, professor and founder of Reading Rainbow; Julie Aigner-Clark, Creator of Baby Einstein and The Safe Side Project; Jodee Blanco, New York Times Best-Selling Author; and LeAnn Thieman, Motivational speaker and coauthor of seven Chicken Soup For The Soul books. Parents, educators, retailers and the media look for the Mom's Choice Awards seal when selecting quality materials and products for children and families. --momschoiceawards.comHenry! You're Hungry Again? is a recipient of the prestigious Mom's Choice Award. The Mom's Choice Awards honors excellence in family-friendly media, products and services. An esteemed panel of judges includes education, media and other experts as well as parents, children, librarians, performing artists, producers, medical and business professionals, authors, scientists and others. A sampling of the panel members includes: Dr. Twila C. Liggett, Eleven-time Emmy-winner, professor and founder of Reading Rainbow; Julie Aigner-Clark, Creator of Baby Einstein and The Safe Side Project; Jodee Blanco, New York Times Best-Selling Author; and LeAnn Thieman, Motivational speaker and coauthor of seven Chicken Soup For The Soul books. Parents, educators, retailers and the media look for the Mom's Choice Awards seal when selecting quality materials and products for children and families. --momschoiceawards.comMary Evanson Bleckwehl grew up on an Iowa farm but has lived for twenty-three years in Northfield, Minnesota, where she and her husband raised three hungry children of their own. This is her second picture book following the award-winning Henry! You're late AGAIN!Brian Barber is an illustrator who lives in Duluth, Minnesota. He likes to draw a little, then snack a little, then draw some more. Then he usually snacks a little more. He eats a lot. He also draws, animates, and designs a lot. This is his seventh book for kids.; Title: Henry! You're Hungry Again?",2,64371,"[64366, 64387, 74475]"
Growing Up & Facts of Life,"Description: PreS-Gr 2Living with ""an ordinary dad, an ordinary mom, and three ordinary cats"" is not always easy for the extraordinary Poppy Picklewho is ""full to the brim with imagination."" When Poppy is sent to clean her room, however, her imagination gets the best of her, as a whole menagerie of imagined creatures become real and threaten to overtake her ordinary house. After trying unsuccessfully to ""un-imagine"" them, Poppy imagines a door instead and pushes the creatures through; unfortunately, there is little she can do about the mess they left behind, and she must prove to her parents that she is not the one to blame for it. Yarlett's mixed-media illustrations are bold, bright, and colorful and give joyous life to Poppy's infectious enthusiasm and creativity. Poppy's imagined creatures are a whimsical delight, and many spreads are punctuated with clever, quirky details that reward readers who carefully examine the art. Different fonts are used for narration and dialogue, and there is variety in the text size throughout and in the composition of each page. VERDICT This entertaining and eye-catching story should find a place in most collections. It is sure to be a hit in storytime.Lauren Strohecker, McKinley Elementary School, PAYarlett renders Poppy as an irrepressible and irresistible ball of energy. There's little difficulty believing she'd conjure up a ghost octopus (or ""ghostopus"") given half the chance. The art, akin to that of Oliver Jeffers, is filled with tiny details that also add to the fun, and the creatures' dialogue, spoken in bubbles, will elicit chuckles. Moral of the story: an excess of imagination may get you into trouble, but it's clearly worth it.Kirkus ReviewsYarletts mixed-media illustrations are bold, bright, and colorful and give joyous life to Poppys infectious enthusiasm and creativity. Poppys imagined creatures are a whimsical delight, and many spreads are punctuated with clever, quirky details that reward readers who carefully examine the art...This entertaining and eye-catching story should find a place in most collections. It is sure to be a hit in storytime.School Library Journal; Title: Poppy Pickle",2,33854,"[3205, 3913, 4149, 4250, 4338, 10841, 14695, 15811, 15830, 16558, 20799, 21109, 28790, 32304, 32390, 33357, 33460, 33639, 33677, 33870, 33897, 33977, 44489, 45991, 45992, 46318, 48586, 51627, 52599, 52720, 54575, 54927, 55338, 55851, 55854, 55865, 55885, 56978, 58229, 59750, 65175, 67898, 68204, 68210, 69166, 69174, 70446]"
Literature & Fiction,"Description: The creators of the popular The Frogs Wore Red Suspenders (2002) offer another picture-book poetry collection of gleeful nonsense verse and captivating illustrations. As in Frogs, many of the poems have a geographical theme and feature animal tourists exploring cities and landmarks around the U.S. In Toledo features four fat geese who parade the streets in wild outfits; in Ten Mice Went to Denver, the tiny creatures stayed there for weeks / to gaze at the Rockies' / magnificent peaks. The bouncing, rhyming couplets are best read aloud, and young kids will easily commit some of the contagiously silly lines to memory. Mathers' watercolor artwork greatly enhances each selection. Double-page spreads show the winsome characters with lots of feeling on each face. Particularly charming are the animal friends, such as the pigeon in leather cap and goggles, shown lounging in a field as he regales a rapt pig with tales of flight. A lighthearted, high-spirited collection for sharing any time, in groups or one-on-one. Engberg, GillianJack Prelutsky is the best-selling author of more than fifty books of poetry, including The New Kid on the Block, illustrated by James Stevenson, and Stardines Swim High Across the Sky, illustrated by Carin Berger. Jack Prelutsky lives in Washington State.; Title: In Aunt Giraffe's Green Garden",0,4918,"[15228, 32541]"
Geography & Cultures,"Description: The strength of family and the importance of pursuing one's dreams are the bedrock of middle-grade author Medina's (Milagros: Girl from Away) lyrical first picture book.Publishers WeeklyBesides the pleasant story, the interwoven Spanish and references to Helping Money and families divided by immigration may make the book particularly appealing to immigrant Latino children.Kirkus ReviewsThe use of Spanish words throughout the book offers a learning tool, and the book can be used to show teamwork and determination. The watercolor illustrations reflect the fun, loving text in this appealing book.Library Media ConnectionAlways true to the childs viewpoint, the story shows how hard it is to be separated from loved ones and how long it can take to reunite, and the lively, unframed illustrations in pencil, watercolor, and ink extend the sense of warmth and longing, first in the small room the girl shares with her aunt, then in the climax of everyone rushing into the waves, together at last.BooklistThe soft watercolor illustrations mirror rather than extend the text, a real strength for children more fluent in Spanish than English; they can visually follow the narrative told primarily in English but sprinkled with familiar phrases. Beginning readers will also find a satisfying story, with illustrations aiding their reading.Horn BookA pleasant selection about ambition, resourcefulness, and never letting go of ones dreams.School Library JournalThe picture of family life is easygoing but evocative, with Spanish words in dialogue effectively woven into the English text, and the close comradeship between the glamorous young aunt and the narrator is one that many youngsters will envy... Anybody who's felt trapped at home in a hot summer will recognize the lure of freedom and the glee of an open-air drive.Bulletin of the Center for Children's BooksThis gentle story about the unbreakable bonds of family (and the joy of a sweet set of wheels) is as refreshing as a cool sea breeze on a summer day, and a lovely way to start a conversation with a youngster about their own family history.Virginian-PilotMeg Medina is the author of the middle-grade novel Milagros: Girl from Away. The idea for her first picture book began with the true story of her familys first car. She grew up in Queens, New York, and now lives in Richmond, Virginia.Claudio Muoz is an award-winning illustrator who has worked for many newspapers and magazines as well as illustrating several childrens books. Born in Chile, he now lives in England.; Title: Tia Isa Wants a Car (Junior Library Guild Selection)",11,32754,"[3930, 5387, 8274, 11896, 12681, 12995, 13695, 15182, 15455, 15565, 16347, 19538, 21344, 21372, 21546, 21955, 29100, 29314, 33104, 33432, 33656, 33863, 33981, 36463, 37301, 48591, 48676, 48718, 52547, 52592, 52894, 61726, 62709, 74405]"
Growing Up & Facts of Life,"Description: Harriet Ziefert is a well-known author who has written over one hundred books for children. When she is not writing, she commutes between her homes in Lincoln, Massachusetts and Maplewood, New Jersey.; Title: Oh No, Nicky!",2,64488,"[14695, 73393]"
Animals,"Description: ''This is a delightful book about a Sheltie given a second chance at a happy life through Sheltie Rescue. It is beautifully illustrated with full color drawings, certain to catch the eyes of all children. I highly recommend it, both for a child's library of favorite books and also for the local lending library. A portion of the proceeds will benefit Shetland Sheepdog Placement Services of New Jersey.'' --Dorothy Christiansen, Director, National Sheltie Rescue Network''Based on a true story, this picture book has a lot of kid appeal, and the illustrations are delightfully child-friendly. A sweet success story about transforming a scared, neglected pup into a champion.'' --Kirkus Reviews''Children and adults will be delighted and informed by this charming story. The beautifully depicted illustrations of Sashi's playful antics with one special foster will keep children of all ages coming back to this book again and again.'' --Barbara Edelberg, Director, National Sheltie Rescue NetworkThe Sashi series reveals the part of the soul which cares for every dog that has faced cruelty, and responded with love. --Richard Bach, author of Jonathan Livingston SeagullLinda Greiner fell in love with Shelties while doing research on what type of dog to get for her sixteenth birthday. Many years later, she decided to adopt a Sheltie instead of buying one from a breeder and contacted the Shetland Sheepdog Placement Services of New Jersey (SSPSNJ). Sashi was her first experience with a severely traumatized dog. With love, patience, positive reinforcement training, and the rescue's support, she was able to overcome Sashi's behavioral problems. Linda started fostering for SSPSNJ in 2003. Each dog has had a tale to tell. She is currently working on a new book and plans to create a series about Sashi and the rescues she has known and loved. A portion of the proceeds from Sashi, the Scared Little Sheltie will benefit Sheltie Rescue.; Title: Sashi, the Scared Little Sheltie",1,67126,"[47220, 67127, 67130]"
History,"Description: Sandra Markle is a former elementary school science teacher, a nationally known science education consultant, and the author of many award-wining books for children. Animals Robert Scott Saw was inspired by her own experiences in Antarctica.; Title: Animals Christopher Columbus Saw: An Adventure in the New World (Explorers)",18,38386,"[7111, 25600, 26204, 29011, 40603, 62252, 67884]"
"Science, Nature & How It Works","Description: PreSchool-KSeven vignettes explore various modes of transportation including a bicycle, trolley, and hot-air balloon. Like the previous books in this series, the magic is in the movable parts on each page. Each spread is devoted to one form of transport and an illustrated sidebar comprised of three labeled items from the larger picture, encouraging a closer examination of the art and explanations from adults. In the case of the hot-air balloon, this includes flames, a basket, and a sandbag. Illustrations feature bright colors and thickly outlined cartoon animals. As is the case for most volumes designed to be manipulated, this charming title's durability will be tested, but it should nonetheless see lots of mileage.Laura Butler, Mount Laurel Library, NJ (c) Copyright 2010. Library Journals LLC, a wholly owned subsidiary of Media Source, Inc. No redistribution permitted.Lucy Cousins is the creator of all the Maisy books, as well as YUMMY! EIGHT FAVORITE FAIRY TALES; HOORAY FOR FISH!; JAZZY IN THE JUNGLE; and other books for young children. She lives in Hampshire, England.; Title: Maisy's Book of Things that Go: A Maisy First Science Book",15,32935,"[32677, 32748, 33320, 33437, 33899]"
Education & Reference,"Description: Text: Hebrew, English; Title: The Hebrew Primer",12,41071,"[4962, 30910, 40897, 40900, 41073, 41078, 41079, 41080, 41087, 62095, 62098, 70671]"
